hour symbol vwap
"2019-01-30 19:00:00+00:00" KBWY 31.94
"2019-01-30 19:00:00+00:00" OMCL 63.41
"2019-01-30 19:00:00+00:00" MSF 17.41
"2019-01-30 19:00:00+00:00" BNDX 54.7
"2019-01-30 19:00:00+00:00" ACBI 18.4
"2019-01-30 19:00:00+00:00" TWNK 11.4
"2019-01-30 19:00:00+00:00" LZB 29.28
"2019-01-30 19:00:00+00:00" SBGL 3.26
"2019-01-30 19:00:00+00:00" MCRI 42.75
"2019-01-30 19:00:00+00:00" FCF 13.71
"2019-01-30 19:00:00+00:00" AGCO 64.04
"2019-01-30 19:00:00+00:00" MINI 36.85
"2019-01-30 19:00:00+00:00" STL 19.48
"2019-01-30 19:00:00+00:00" AGO 40.39
"2019-01-30 19:00:00+00:00" GLUU 9.46
"2019-01-30 19:00:00+00:00" IYW 171.07
"2019-01-30 19:00:00+00:00" SPR 83.76
"2019-01-30 19:00:00+00:00" CHCO 72.44
"2019-01-30 19:00:00+00:00" XSD 70.91
"2019-01-30 19:00:00+00:00" IDEV 52.27
"2019-01-30 19:00:00+00:00" OPRA 8.24
"2019-01-30 19:00:00+00:00" FIBK 39.1
"2019-01-30 19:00:00+00:00" CHH 78.56
"2019-01-30 19:00:00+00:00" TRXC 2.71
"2019-01-30 19:00:00+00:00" IIIV 24.86
"2019-01-30 19:00:00+00:00" VCR 163.52
"2019-01-30 19:00:00+00:00" QTEC 74.78
"2019-01-30 19:00:00+00:00" SAIL 27.68
"2019-01-30 19:00:00+00:00" VIS 133.37
"2019-01-30 19:00:00+00:00" AMN 64.48
"2019-01-30 19:00:00+00:00" FCPT 27.85
"2019-01-30 19:00:00+00:00" LPT 46.66
"2019-01-30 19:00:00+00:00" ATUS 18.71
"2019-01-30 19:00:00+00:00" ENB 36.71
"2019-01-30 19:00:00+00:00" AHL 41.8
"2019-01-30 19:00:00+00:00" SOCL 30.66
"2019-01-30 19:00:00+00:00" OPB 21.47
"2019-01-30 19:00:00+00:00" FII 26.36
"2019-01-30 19:00:00+00:00" RBS 6.44
"2019-01-30 19:00:00+00:00" STM 16.04
"2019-01-30 19:00:00+00:00" DRUA 24.0
"2019-01-30 19:00:00+00:00" ENIC 5.27
"2019-01-30 19:00:00+00:00" CTT 8.91
"2019-01-30 19:00:00+00:00" VRNA 5.81
"2019-01-30 19:00:00+00:00" PRNB 29.53
"2019-01-30 19:00:00+00:00" HSC 21.19
"2019-01-30 19:00:00+00:00" SPDW 28.47
"2019-01-30 19:00:00+00:00" CFFAU 10.08
"2019-01-30 19:00:00+00:00" FSBW 49.45
"2019-01-30 19:00:00+00:00" TNET 45.37
"2019-01-30 19:00:00+00:00" AGQ 27.99
"2019-01-30 19:00:00+00:00" CORT 11.73
"2019-01-30 19:00:00+00:00" BSMX 7.42
"2019-01-30 19:00:00+00:00" SBBX 21.8
"2019-01-30 19:00:00+00:00" MXWL 3.0
"2019-01-30 19:00:00+00:00" YRIV 2.07
"2019-01-30 19:00:00+00:00" FBK 33.96
"2019-01-30 19:00:00+00:00" PHG 38.17
"2019-01-30 19:00:00+00:00" FDEF 28.07
"2019-01-30 19:00:00+00:00" SGU 9.09
"2019-01-30 19:00:00+00:00" INS 21.31
"2019-01-30 19:00:00+00:00" BANC 14.99
"2019-01-30 19:00:00+00:00" ATRC 29.8
"2019-01-30 19:00:00+00:00" SJI 29.72
"2019-01-30 19:00:00+00:00" IBP 40.3
"2019-01-30 19:00:00+00:00" PKI 90.46
"2019-01-30 19:00:00+00:00" APDN 0.46
"2019-01-30 19:00:00+00:00" LEN.B 37.09
"2019-01-30 19:00:00+00:00" DRH 10.07
"2019-01-30 19:00:00+00:00" PNM 42.12
"2019-01-30 19:00:00+00:00" VNCE 11.81
"2019-01-30 19:00:00+00:00" CUBI 20.19
"2019-01-30 19:00:00+00:00" BMRC 43.32
"2019-01-30 19:00:00+00:00" EVH 16.95
"2019-01-30 19:00:00+00:00" SC 19.02
"2019-01-30 19:00:00+00:00" AMLP 9.99
"2019-01-30 19:00:00+00:00" XERS 14.86
"2019-01-30 19:00:00+00:00" RBC 76.4
"2019-01-30 19:00:00+00:00" BANF 53.79
"2019-01-30 19:00:00+00:00" TGP-A 24.96
"2019-01-30 19:00:00+00:00" EFII 25.77
"2019-01-30 19:00:00+00:00" EOLS 15.42
"2019-01-30 19:00:00+00:00" PK 29.83
"2019-01-30 19:00:00+00:00" ILF 34.55
"2019-01-30 19:00:00+00:00" REET 26.02
"2019-01-30 19:00:00+00:00" LEMB 44.83
"2019-01-30 19:00:00+00:00" KMF 11.36
"2019-01-30 19:00:00+00:00" FSNN 2.13
"2019-01-30 19:00:00+00:00" NZF 14.2
"2019-01-30 19:00:00+00:00" MLNT 0.83
"2019-01-30 19:00:00+00:00" AIMC 29.86
"2019-01-30 19:00:00+00:00" GMTA 24.89
"2019-01-30 19:00:00+00:00" EVBG 60.33
"2019-01-30 19:00:00+00:00" PIZ 24.33
"2019-01-30 19:00:00+00:00" KB 41.85
"2019-01-30 19:00:00+00:00" NYMT 6.25
"2019-01-30 19:00:00+00:00" DQ 36.34
"2019-01-30 19:00:00+00:00" TDG 386.53
"2019-01-30 19:00:00+00:00" MDU 25.4
"2019-01-30 19:00:00+00:00" STWD 21.74
"2019-01-30 19:00:00+00:00" BSV 78.82
"2019-01-30 19:00:00+00:00" SILJ 8.93
"2019-01-30 19:00:00+00:00" KW 19.56
"2019-01-30 19:00:00+00:00" ACP 11.56
"2019-01-30 19:00:00+00:00" ANAB 65.5
"2019-01-30 19:00:00+00:00" ETP-D 24.72
"2019-01-30 19:00:00+00:00" RRGB 32.77
"2019-01-30 19:00:00+00:00" OSTK 18.1
"2019-01-30 19:00:00+00:00" AQXP 2.27
"2019-01-30 19:00:00+00:00" ARCH 86.81
"2019-01-30 19:00:00+00:00" EQNR 22.55
"2019-01-30 19:00:00+00:00" ICFI 64.41
"2019-01-30 19:00:00+00:00" REV 25.62
"2019-01-30 19:00:00+00:00" SCHN 23.68
"2019-01-30 19:00:00+00:00" ARR 21.1
"2019-01-30 19:00:00+00:00" SRG 40.01
"2019-01-30 19:00:00+00:00" BCS 8.5
"2019-01-30 19:00:00+00:00" BFIN 15.24
"2019-01-30 19:00:00+00:00" IBN 10.51
"2019-01-30 19:00:00+00:00" TRHC 56.04
"2019-01-30 19:00:00+00:00" VICR 40.09
"2019-01-30 19:00:00+00:00" GVP 2.83
"2019-01-30 19:00:00+00:00" CBTX 31.96
"2019-01-30 19:00:00+00:00" NWS 12.88
"2019-01-30 19:00:00+00:00" CZZ 10.72
"2019-01-30 19:00:00+00:00" DDD 12.27
"2019-01-30 19:00:00+00:00" CNQ 27.34
"2019-01-30 19:00:00+00:00" AKRX 4.06
"2019-01-30 19:00:00+00:00" MBOT 8.48
"2019-01-30 19:00:00+00:00" LBC 9.52
"2019-01-30 19:00:00+00:00" UBOH 22.66
"2019-01-30 19:00:00+00:00" MRNS 3.17
"2019-01-30 19:00:00+00:00" NWPX 22.37
"2019-01-30 19:00:00+00:00" DPZ 276.21
"2019-01-30 19:00:00+00:00" HTLF 45.8
"2019-01-30 19:00:00+00:00" CULP 18.67
"2019-01-30 19:00:00+00:00" FIT 6.06
"2019-01-30 19:00:00+00:00" JHI 15.38
"2019-01-30 19:00:00+00:00" TEUM 2.5
"2019-01-30 19:00:00+00:00" FRAC 9.94
"2019-01-30 19:00:00+00:00" LKFN 45.82
"2019-01-30 19:00:00+00:00" BPMX 0.1
"2019-01-30 19:00:00+00:00" VNM 15.88
"2019-01-30 19:00:00+00:00" NVT 25.14
"2019-01-30 19:00:00+00:00" ADXS 0.34
"2019-01-30 19:00:00+00:00" HIMX 4.0
"2019-01-30 19:00:00+00:00" CFMS 0.55
"2019-01-30 19:00:00+00:00" HASI 22.42
"2019-01-30 19:00:00+00:00" IMKTA 28.01
"2019-01-30 19:00:00+00:00" VIAV 10.82
"2019-01-30 19:00:00+00:00" NCNA 14.03
"2019-01-30 19:00:00+00:00" EQM 46.99
"2019-01-30 19:00:00+00:00" TCP 33.15
"2019-01-30 19:00:00+00:00" ENBL 15.62
"2019-01-30 19:00:00+00:00" TD 56.08
"2019-01-30 19:00:00+00:00" YETI 16.87
"2019-01-30 19:00:00+00:00" PAA 23.03
"2019-01-30 19:00:00+00:00" TGE 24.28
"2019-01-30 19:00:00+00:00" CXP 21.6
"2019-01-30 19:00:00+00:00" PKO 25.75
"2019-01-30 19:00:00+00:00" UEIC 27.52
"2019-01-30 19:00:00+00:00" HX 2.58
"2019-01-30 19:00:00+00:00" SECO 8.88
"2019-01-30 19:00:00+00:00" SPB 54.73
"2019-01-30 19:00:00+00:00" ABCB 37.65
"2019-01-30 19:00:00+00:00" KKR 22.51
"2019-01-30 19:00:00+00:00" MNR 13.51
"2019-01-30 19:00:00+00:00" RMBL 6.21
"2019-01-30 19:00:00+00:00" STAY 16.56
"2019-01-30 19:00:00+00:00" SAIC 67.86
"2019-01-30 19:00:00+00:00" LONE 4.85
"2019-01-30 19:00:00+00:00" CRI 84.46
"2019-01-30 19:00:00+00:00" CDLX 16.65
"2019-01-30 19:00:00+00:00" FIDU 36.14
"2019-01-30 19:00:00+00:00" CDXS 17.69
"2019-01-30 19:00:00+00:00" CEN 8.25
"2019-01-30 19:00:00+00:00" CSBR 11.3
"2019-01-30 19:00:00+00:00" HTBK 13.21
"2019-01-30 19:00:00+00:00" SRRA 1.34
"2019-01-30 19:00:00+00:00" QEP 8.48
"2019-01-30 19:00:00+00:00" SMTA 7.73
"2019-01-30 19:00:00+00:00" MH-A 6.17
"2019-01-30 19:00:00+00:00" CNK 40.3
"2019-01-30 19:00:00+00:00" ROSE 3.68
"2019-01-30 19:00:00+00:00" DY 57.73
"2019-01-30 19:00:00+00:00" EUSA 54.45
"2019-01-30 19:00:00+00:00" MLAB 218.34
"2019-01-30 19:00:00+00:00" CQQQ 43.85
"2019-01-30 19:00:00+00:00" CAKE 45.2
"2019-01-30 19:00:00+00:00" LXRX 4.38
"2019-01-30 19:00:00+00:00" EGAN 7.26
"2019-01-30 19:00:00+00:00" BIV 82.08
"2019-01-30 19:00:00+00:00" APU 30.51
"2019-01-30 19:00:00+00:00" VEC 24.5
"2019-01-30 19:00:00+00:00" EDV 112.24
"2019-01-30 19:00:00+00:00" BWX 27.95
"2019-01-30 19:00:00+00:00" VTEB 51.16
"2019-01-30 19:00:00+00:00" CYRX 10.11
"2019-01-30 19:00:00+00:00" AGI 4.46
"2019-01-30 19:00:00+00:00" CQP 40.53
"2019-01-30 19:00:00+00:00" EXK 2.18
"2019-01-30 19:00:00+00:00" VC 76.28
"2019-01-30 19:00:00+00:00" INDA 32.28
"2019-01-30 19:00:00+00:00" MESA 9.16
"2019-01-30 19:00:00+00:00" VRAY 6.94
"2019-01-30 19:00:00+00:00" RRR 25.0
"2019-01-30 19:00:00+00:00" VTA 10.68
"2019-01-30 19:00:00+00:00" FTSV 14.54
"2019-01-30 19:00:00+00:00" CTK 11.77
"2019-01-30 19:00:00+00:00" BLNK 2.38
"2019-01-30 19:00:00+00:00" USHY 47.76
"2019-01-30 19:00:00+00:00" DSGX 30.94
"2019-01-30 19:00:00+00:00" NVTR 14.2
"2019-01-30 19:00:00+00:00" DTY 26.67
"2019-01-30 19:00:00+00:00" AEH 25.62
"2019-01-30 19:00:00+00:00" AHL-C 24.94
"2019-01-30 19:00:00+00:00" AGO-E 25.46
"2019-01-30 19:00:00+00:00" AMH-D 24.57
"2019-01-30 19:00:00+00:00" BANC-E 25.54
"2019-01-30 19:00:00+00:00" BCEI 23.56
"2019-01-30 19:00:00+00:00" BBT-H 26.02
"2019-01-30 19:00:00+00:00" CHSCO 27.77
"2019-01-30 19:00:00+00:00" EBAYL 26.23
"2019-01-30 19:00:00+00:00" ESGRO 25.14
"2019-01-30 19:00:00+00:00" INN-E 22.04
"2019-01-30 19:00:00+00:00" JPM-G 25.76
"2019-01-30 19:00:00+00:00" JPM-B 25.33
"2019-01-30 19:00:00+00:00" NEE-K 24.37
"2019-01-30 19:00:00+00:00" PBCTP 25.89
"2019-01-30 19:00:00+00:00" PSA-Z 25.6
"2019-01-30 19:00:00+00:00" SF-A 25.41
"2019-01-30 19:00:00+00:00" STT-E 25.96
"2019-01-30 19:00:00+00:00" TBC 24.54
"2019-01-30 19:00:00+00:00" EBSB 15.86
"2019-01-30 19:00:00+00:00" COKE 211.75
"2019-01-30 19:00:00+00:00" TY 25.36
"2019-01-30 19:00:00+00:00" IGIB 53.55
"2019-01-30 19:00:00+00:00" AXDX 18.3
"2019-01-30 19:00:00+00:00" SYNH 51.02
"2019-01-30 19:00:00+00:00" ADTN 14.77
"2019-01-30 19:00:00+00:00" QUAD 13.78
"2019-01-30 19:00:00+00:00" PRTK 6.63
"2019-01-30 19:00:00+00:00" ERA 9.89
"2019-01-30 19:00:00+00:00" TEN 34.46
"2019-01-30 19:00:00+00:00" WYND 42.62
"2019-01-30 19:00:00+00:00" ITA 195.02
"2019-01-30 19:00:00+00:00" UNVR 20.58
"2019-01-30 19:00:00+00:00" PPIH 8.78
"2019-01-30 19:00:00+00:00" EIDO 27.06
"2019-01-30 19:00:00+00:00" VSTO 10.39
"2019-01-30 19:00:00+00:00" CIM 18.99
"2019-01-30 19:00:00+00:00" HOME 22.12
"2019-01-30 19:00:00+00:00" AY 18.1
"2019-01-30 19:00:00+00:00" EBIX 56.39
"2019-01-30 19:00:00+00:00" SMAR 29.84
"2019-01-30 19:00:00+00:00" AUDC 14.75
"2019-01-30 19:00:00+00:00" MMSI 54.4
"2019-01-30 19:00:00+00:00" ONDK 7.13
"2019-01-30 19:00:00+00:00" WBK 18.36
"2019-01-30 19:00:00+00:00" HEDJ 60.35
"2019-01-30 19:00:00+00:00" GMLP 13.16
"2019-01-30 19:00:00+00:00" RDHL 8.52
"2019-01-30 19:00:00+00:00" ORM 21.13
"2019-01-30 19:00:00+00:00" TDS 35.6
"2019-01-30 19:00:00+00:00" MTDR 19.79
"2019-01-30 19:00:00+00:00" FDN 128.92
"2019-01-30 19:00:00+00:00" AYR 20.82
"2019-01-30 19:00:00+00:00" DGRW 40.33
"2019-01-30 19:00:00+00:00" CRC 20.49
"2019-01-30 19:00:00+00:00" KRNY 13.26
"2019-01-30 19:00:00+00:00" DLX 47.82
"2019-01-30 19:00:00+00:00" INDB 79.14
"2019-01-30 19:00:00+00:00" ELF 8.47
"2019-01-30 19:00:00+00:00" SFIX 23.19
"2019-01-30 19:00:00+00:00" AVNS 45.15
"2019-01-30 19:00:00+00:00" LAUR 15.75
"2019-01-30 19:00:00+00:00" FNJN 2.77
"2019-01-30 19:00:00+00:00" VICL 0.96
"2019-01-30 19:00:00+00:00" GNL 19.3
"2019-01-30 19:00:00+00:00" ABG 69.92
"2019-01-30 19:00:00+00:00" MTH 40.7
"2019-01-30 19:00:00+00:00" UPWK 18.95
"2019-01-30 19:00:00+00:00" MRUS 11.97
"2019-01-30 19:00:00+00:00" AMSC 12.84
"2019-01-30 19:00:00+00:00" BNED 5.7
"2019-01-30 19:00:00+00:00" CSLT 2.75
"2019-01-30 19:00:00+00:00" ALT 3.19
"2019-01-30 19:00:00+00:00" ASPS 23.11
"2019-01-30 19:00:00+00:00" IDEX 1.19
"2019-01-30 19:00:00+00:00" CHEK 3.57
"2019-01-30 19:00:00+00:00" CRZO 12.36
"2019-01-30 19:00:00+00:00" RAMP 42.8
"2019-01-30 19:00:00+00:00" MFSF 28.38
"2019-01-30 19:00:00+00:00" TTMI 11.48
"2019-01-30 19:00:00+00:00" IPHI 38.85
"2019-01-30 19:00:00+00:00" CAI 24.56
"2019-01-30 19:00:00+00:00" VAPO 16.47
"2019-01-30 19:00:00+00:00" INBK 19.86
"2019-01-30 19:00:00+00:00" NCI 25.5
"2019-01-30 19:00:00+00:00" PEBO 32.33
"2019-01-30 19:00:00+00:00" ABTX 36.25
"2019-01-30 19:00:00+00:00" KOP 23.0
"2019-01-30 19:00:00+00:00" VAC 88.03
"2019-01-30 19:00:00+00:00" PRIM 19.82
"2019-01-30 19:00:00+00:00" EIG 42.01
"2019-01-30 19:00:00+00:00" NMM 1.01
"2019-01-30 19:00:00+00:00" RVT 13.41
"2019-01-30 19:00:00+00:00" TZOO 12.48
"2019-01-30 19:00:00+00:00" SBSI 34.45
"2019-01-30 19:00:00+00:00" HSKA 98.73
"2019-01-30 19:00:00+00:00" NCZ 5.37
"2019-01-30 19:00:00+00:00" HAYN 32.22
"2019-01-30 19:00:00+00:00" BMS 48.32
"2019-01-30 19:00:00+00:00" FNDE 28.26
"2019-01-30 19:00:00+00:00" MRC 15.64
"2019-01-30 19:00:00+00:00" SEMG 16.38
"2019-01-30 19:00:00+00:00" ACLS 20.73
"2019-01-30 19:00:00+00:00" PRQR 14.8
"2019-01-30 19:00:00+00:00" BLMN 19.02
"2019-01-30 19:00:00+00:00" AVA 41.59
"2019-01-30 19:00:00+00:00" HOV 0.67
"2019-01-30 19:00:00+00:00" SCHP 53.56
"2019-01-30 19:00:00+00:00" TGS 16.8
"2019-01-30 19:00:00+00:00" ATRO 30.81
"2019-01-30 19:00:00+00:00" PSMT 62.92
"2019-01-30 19:00:00+00:00" ATLO 25.09
"2019-01-30 19:00:00+00:00" AGNCN 25.79
"2019-01-30 19:00:00+00:00" RWLK 0.29
"2019-01-30 19:00:00+00:00" CWK 16.56
"2019-01-30 19:00:00+00:00" BSBR 12.91
"2019-01-30 19:00:00+00:00" PTSI 52.49
"2019-01-30 19:00:00+00:00" USWS 7.96
"2019-01-30 19:00:00+00:00" SSL 30.64
"2019-01-30 19:00:00+00:00" TUZ 50.19
"2019-01-30 19:00:00+00:00" IGEB 48.2
"2019-01-30 19:00:00+00:00" PDI 31.96
"2019-01-30 19:00:00+00:00" LEE 2.75
"2019-01-30 19:00:00+00:00" BOE 10.26
"2019-01-30 19:00:00+00:00" GPOR 8.52
"2019-01-30 19:00:00+00:00" BIO 242.8
"2019-01-30 19:00:00+00:00" ENVA 23.39
"2019-01-30 19:00:00+00:00" CASA 11.74
"2019-01-30 19:00:00+00:00" SYBT 34.95
"2019-01-30 19:00:00+00:00" HRI 36.82
"2019-01-30 19:00:00+00:00" FCSC 1.96
"2019-01-30 19:00:00+00:00" NEAR 50.08
"2019-01-30 19:00:00+00:00" PDVW 38.53
"2019-01-30 19:00:00+00:00" PLPC 55.45
"2019-01-30 19:00:00+00:00" AVAL 6.81
"2019-01-30 19:00:00+00:00" WD 47.91
"2019-01-30 19:00:00+00:00" ENS 83.38
"2019-01-30 19:00:00+00:00" DOMO 25.87
"2019-01-30 19:00:00+00:00" DEI 37.63
"2019-01-30 19:00:00+00:00" TYL 189.11
"2019-01-30 19:00:00+00:00" JAG 10.62
"2019-01-30 19:00:00+00:00" FLDM 8.68
"2019-01-30 19:00:00+00:00" ZGNX 41.96
"2019-01-30 19:00:00+00:00" DOVA 7.7
"2019-01-30 19:00:00+00:00" MAG 8.67
"2019-01-30 19:00:00+00:00" TRP 42.26
"2019-01-30 19:00:00+00:00" DD-B 99.9
"2019-01-30 19:00:00+00:00" XONE 8.57
"2019-01-30 19:00:00+00:00" HL 2.62
"2019-01-30 19:00:00+00:00" ATU 22.66
"2019-01-30 19:00:00+00:00" GMS 18.93
"2019-01-30 19:00:00+00:00" BGY 5.37
"2019-01-30 19:00:00+00:00" NTRP 4.09
"2019-01-30 19:00:00+00:00" ZEUS 18.8
"2019-01-30 19:00:00+00:00" SRLN 45.85
"2019-01-30 19:00:00+00:00" CAJ 28.94
"2019-01-30 19:00:00+00:00" CMP 52.39
"2019-01-30 19:00:00+00:00" PRSP 20.04
"2019-01-30 19:00:00+00:00" LPSN 22.68
"2019-01-30 19:00:00+00:00" DRIO 0.71
"2019-01-30 19:00:00+00:00" EVV 12.27
"2019-01-30 19:00:00+00:00" MMD 19.71
"2019-01-30 19:00:00+00:00" TUES 1.8
"2019-01-30 19:00:00+00:00" EQC 32.14
"2019-01-30 19:00:00+00:00" CUK 56.87
"2019-01-30 19:00:00+00:00" CJJD 2.1
"2019-01-30 19:00:00+00:00" VYMI 59.85
"2019-01-30 19:00:00+00:00" TELL 9.63
"2019-01-30 19:00:00+00:00" CHDN 90.76
"2019-01-30 19:00:00+00:00" CPG 3.01
"2019-01-30 19:00:00+00:00" BTX 1.41
"2019-01-30 19:00:00+00:00" GPRK 16.75
"2019-01-30 19:00:00+00:00" BSCO 20.31
"2019-01-30 19:00:00+00:00" JPS 9.07
"2019-01-30 19:00:00+00:00" TYBS 20.45
"2019-01-30 19:00:00+00:00" INVH 22.31
"2019-01-30 19:00:00+00:00" BHLB 28.05
"2019-01-30 19:00:00+00:00" CCK 49.7
"2019-01-30 19:00:00+00:00" CBLK 15.27
"2019-01-30 19:00:00+00:00" CALX 10.73
"2019-01-30 19:00:00+00:00" FMX 90.18
"2019-01-30 19:00:00+00:00" AOR 43.05
"2019-01-30 19:00:00+00:00" QSR 62.57
"2019-01-30 19:00:00+00:00" ALDR 13.96
"2019-01-30 19:00:00+00:00" NEWA 6.05
"2019-01-30 19:00:00+00:00" LGF.A 18.14
"2019-01-30 19:00:00+00:00" CIR 26.67
"2019-01-30 19:00:00+00:00" YPF 15.92
"2019-01-30 19:00:00+00:00" PHIO 0.35
"2019-01-30 19:00:00+00:00" XOG 4.15
"2019-01-30 19:00:00+00:00" SCHL 41.09
"2019-01-30 19:00:00+00:00" FET 4.98
"2019-01-30 19:00:00+00:00" IBDQ 24.25
"2019-01-30 19:00:00+00:00" VIV 13.07
"2019-01-30 19:00:00+00:00" OPK 3.69
"2019-01-30 19:00:00+00:00" LYG 3.02
"2019-01-30 19:00:00+00:00" WHD 32.3
"2019-01-30 19:00:00+00:00" CVIA 4.82
"2019-01-30 19:00:00+00:00" SIGI 60.02
"2019-01-30 19:00:00+00:00" SLS 1.44
"2019-01-30 19:00:00+00:00" EZA 56.77
"2019-01-30 19:00:00+00:00" GH 39.79
"2019-01-30 19:00:00+00:00" BCOR 29.07
"2019-01-30 19:00:00+00:00" CVEO 2.29
"2019-01-30 19:00:00+00:00" MGI 2.1
"2019-01-30 19:00:00+00:00" TRNS 21.77
"2019-01-30 19:00:00+00:00" NAVG 69.79
"2019-01-30 19:00:00+00:00" GRNB 25.71
"2019-01-30 19:00:00+00:00" PUK 39.33
"2019-01-30 19:00:00+00:00" UNF 137.82
"2019-01-30 19:00:00+00:00" SMTC 47.85
"2019-01-30 19:00:00+00:00" AVLR 39.69
"2019-01-30 19:00:00+00:00" IMXI 11.48
"2019-01-30 19:00:00+00:00" FORM 14.64
"2019-01-30 19:00:00+00:00" NURO 0.92
"2019-01-30 19:00:00+00:00" FDS 213.92
"2019-01-30 19:00:00+00:00" CW 114.41
"2019-01-30 19:00:00+00:00" FCBP 21.28
"2019-01-30 19:00:00+00:00" MERC 14.32
"2019-01-30 19:00:00+00:00" SOJA 25.96
"2019-01-30 19:00:00+00:00" DLPH 17.83
"2019-01-30 19:00:00+00:00" BV 14.33
"2019-01-30 19:00:00+00:00" PBYI 26.33
"2019-01-30 19:00:00+00:00" BELFB 22.86
"2019-01-30 19:00:00+00:00" RDY 37.59
"2019-01-30 19:00:00+00:00" OLBK 27.19
"2019-01-30 19:00:00+00:00" COHU 17.66
"2019-01-30 19:00:00+00:00" RAVE 1.09
"2019-01-30 19:00:00+00:00" VCRA 40.03
"2019-01-30 19:00:00+00:00" GTT 27.78
"2019-01-30 19:00:00+00:00" FOCS 28.4
"2019-01-30 19:00:00+00:00" IDTI 48.79
"2019-01-30 19:00:00+00:00" APTS 16.02
"2019-01-30 19:00:00+00:00" CACC 413.36
"2019-01-30 19:00:00+00:00" LE 18.26
"2019-01-30 19:00:00+00:00" PCY 27.14
"2019-01-30 19:00:00+00:00" TRN 23.34
"2019-01-30 19:00:00+00:00" CWI 35.1
"2019-01-30 19:00:00+00:00" GNRC 52.99
"2019-01-30 19:00:00+00:00" AOA 51.32
"2019-01-30 19:00:00+00:00" RIG 8.7
"2019-01-30 19:00:00+00:00" AWP 5.71
"2019-01-30 19:00:00+00:00" ABR 11.77
"2019-01-30 19:00:00+00:00" CVM 2.87
"2019-01-30 19:00:00+00:00" SASR 33.1
"2019-01-30 19:00:00+00:00" AOM 36.82
"2019-01-30 19:00:00+00:00" RDUS 17.86
"2019-01-30 19:00:00+00:00" RUBY 13.69
"2019-01-30 19:00:00+00:00" JEF 21.0
"2019-01-30 19:00:00+00:00" IBOC 36.02
"2019-01-30 19:00:00+00:00" CNX 13.55
"2019-01-30 19:00:00+00:00" NYT 26.12
"2019-01-30 19:00:00+00:00" URA 12.71
"2019-01-30 19:00:00+00:00" SIVR 15.55
"2019-01-30 19:00:00+00:00" KEYW 7.0
"2019-01-30 19:00:00+00:00" DTH 39.46
"2019-01-30 19:00:00+00:00" CPST 0.85
"2019-01-30 19:00:00+00:00" EVOP 24.98
"2019-01-30 19:00:00+00:00" RGCO 28.73
"2019-01-30 19:00:00+00:00" TFX 272.24
"2019-01-30 19:00:00+00:00" NVR 2684.65
"2019-01-30 19:00:00+00:00" SITE 53.54
"2019-01-30 19:00:00+00:00" ALRM 62.07
"2019-01-30 19:00:00+00:00" PSP 10.94
"2019-01-30 19:00:00+00:00" QIWI 15.77
"2019-01-30 19:00:00+00:00" USAU 0.98
"2019-01-30 19:00:00+00:00" MATX 33.32
"2019-01-30 19:00:00+00:00" IXUS 56.47
"2019-01-30 19:00:00+00:00" FLOW 33.21
"2019-01-30 19:00:00+00:00" BSCS 20.14
"2019-01-30 19:00:00+00:00" FATE 14.37
"2019-01-30 19:00:00+00:00" PIR 0.86
"2019-01-30 19:00:00+00:00" IESC 16.64
"2019-01-30 19:00:00+00:00" MCFT 21.84
"2019-01-30 19:00:00+00:00" TCMD 66.39
"2019-01-30 19:00:00+00:00" AMWD 67.48
"2019-01-30 19:00:00+00:00" NTB 36.06
"2019-01-30 19:00:00+00:00" CVGI 7.32
"2019-01-30 19:00:00+00:00" KNOW 37.31
"2019-01-30 19:00:00+00:00" FBP 10.6
"2019-01-30 19:00:00+00:00" THRM 41.19
"2019-01-30 19:00:00+00:00" CR 83.77
"2019-01-30 19:00:00+00:00" POWI 65.51
"2019-01-30 19:00:00+00:00" ABM 33.15
"2019-01-30 19:00:00+00:00" VSLR 4.01
"2019-01-30 19:00:00+00:00" SOI 14.73
"2019-01-30 19:00:00+00:00" UFS 46.45
"2019-01-30 19:00:00+00:00" HSII 32.42
"2019-01-30 19:00:00+00:00" SEAS 26.67
"2019-01-30 19:00:00+00:00" GTN 16.37
"2019-01-30 19:00:00+00:00" WWW 34.01
"2019-01-30 19:00:00+00:00" HIO 4.7
"2019-01-30 19:00:00+00:00" PERI 3.33
"2019-01-30 19:00:00+00:00" TGTX 4.29
"2019-01-30 19:00:00+00:00" SU 32.37
"2019-01-30 19:00:00+00:00" JPST 50.3
"2019-01-30 19:00:00+00:00" MYOK 42.05
"2019-01-30 19:00:00+00:00" FARO 41.09
"2019-01-30 19:00:00+00:00" TBNK 27.61
"2019-01-30 19:00:00+00:00" TNP-E 21.58
"2019-01-30 19:00:00+00:00" SPLB 25.93
"2019-01-30 19:00:00+00:00" CSV 19.8
"2019-01-30 19:00:00+00:00" HTLD 20.47
"2019-01-30 19:00:00+00:00" INT 24.85
"2019-01-30 19:00:00+00:00" COWN 15.66
"2019-01-30 19:00:00+00:00" TME 15.06
"2019-01-30 19:00:00+00:00" QTT 9.52
"2019-01-30 19:00:00+00:00" UIHC 16.01
"2019-01-30 19:00:00+00:00" HTD 22.79
"2019-01-30 19:00:00+00:00" KALU 99.37
"2019-01-30 19:00:00+00:00" AROC 9.75
"2019-01-30 19:00:00+00:00" USCR 37.69
"2019-01-30 19:00:00+00:00" TRCH 1.0
